13115386.350490 1.595E-31 3.623E-02.09500.000 3695.35560.660.000000       X1/2   6       X1/2   1                QQ  0.5fe     342010 5 2 2 0 1 0     4.0    4.0
13115387.122570 3.213E-34 1.056E-04.04000.000 4341.77830.660.000000       X3/2   5       X3/2   0                QQ 15.5fe     242010 5 2 2 0 1 0    64.0   64.0
13115387.966920 1.605E-34 6.496E-05.04000.000 4371.28010.660.000000       X1/2   5       X1/2   0                QQ 14.5ef     242010 5 2 2 0 1 0    60.0   60.0
13115391.324090 1.005E-30 4.886E-05.04000.000 2450.25500.660.000000       X3/2   5       X1/2   0                PQ 10.5ef     332010 5 2 2 0 1 0    44.0   44.0
13115391.817030 9.916E-31 4.888E-05.04000.000 2453.11330.660.000000       X3/2   5       X1/2   0                PQ 10.5fe     332010 5 2 2 0 1 0    44.0   44.0
13115393.524070 6.338E-47 1.597E-01.04000.00011723.71490.660.000000       X1/2   9       X1/2   3                PP  8.5ee     342010 5 2 2 0 1 0    32.0   36.0
13115394.339860 6.379E-47 1.597E-01.04000.00011722.40340.660.000000       X1/2   9       X1/2   3                PP  8.5ff     342010 5 2 2 0 1 0    32.0   36.0
13115394.901140 5.517E-33 3.321E-02.04000.000 4843.07940.660.000000       X3/2   6       X3/2   1                RR  8.5ff     342010 5 2 2 0 1 0    40.0   36.0
13115395.251200 5.595E-33 3.322E-02.04000.000 4840.20470.660.000000       X3/2   6       X3/2   1                RR  8.5ee     342010 5 2 2 0 1 0    40.0   36.0
13115396.954930 4.029E-33 3.363E-02.04000.000 4888.58940.660.000000       X1/2   6       X1/2   1                RR  7.5ee     342010 5 2 2 0 1 0    36.0   32.0
13115396.959550 4.049E-33 3.363E-02.04000.000 4887.56830.660.000000       X1/2   6       X1/2   1                RR  7.5ff     342010 5 2 2 0 1 0    36.0   32.0
13115401.657150 4.849E-33 7.884E-04.05300.000 3911.37730.660.000000       X1/2   6       X3/2   1                QP  4.5ff     332010 5 2 2 0 1 0    16.0   20.0
13115402.229010 4.867E-33 7.885E-04.05300.000 3910.63340.660.000000       X1/2   6       X3/2   1                QP  4.5ee     332010 5 2 2 0 1 0    16.0   20.0
13115403.008750 3.310E-36 9.340E-05.04000.000 5160.69240.660.000000       X1/2   6       X3/2   1                RQ  9.5ef     332010 5 2 2 0 1 0    40.0   40.0
13115403.611780 5.474E-35 2.014E-05.04000.000 4351.25760.660.000000       X1/2   5       X3/2   0                QP 15.5ff     232010 5 2 2 0 1 0    60.0   64.0
13115403.837250 4.341E-47 2.024E-04.04000.00010528.84410.660.000000       X3/2   8       X1/2   2                OP 13.5ee     232010 5 2 2 0 1 0    52.0   56.0
13115404.326670 2.615E-43 1.689E-05.04000.000 8294.26710.660.000000       X1/2   6       X3/2   1                SR 16.5ff     232010 5 2 2 0 1 0    72.0   68.0
13115405.174270 3.369E-36 9.345E-05.04000.000 5157.10700.660.000000       X1/2   6       X3/2   1                RQ  9.5fe     332010 5 2 2 0 1 0    40.0   40.0
13115411.925580 4.441E-47 2.027E-04.04000.00010524.24760.660.000000       X3/2   8       X1/2   2                OP 13.5ff     232010 5 2 2 0 1 0    52.0   56.0
13115412.480950 7.190E-50 2.631E-03.04000.00012357.09760.660.000000       X3/2   9       X3/2   3                QQ 11.5ef     342010 5 2 2 0 1 0    48.0   48.0
13115417.468720 5.738E-35 2.020E-05.04000.000 4341.77830.660.000000       X1/2   5       X3/2   0                QP 15.5ee     232010 5 2 2 0 1 0    60.0   64.0
13115418.864980 4.509E-51 5.093E-02.04000.00013595.40370.660.000000       X3/2   9       X3/2   3                RR 14.5ff     242010 5 2 2 0 1 0    64.0   60.0
13115419.675330 7.356E-50 2.635E-03.04000.00012352.49200.660.000000       X3/2   9       X3/2   3                QQ 11.5fe     342010 5 2 2 0 1 0    48.0   48.0
13115420.278280 2.749E-43 1.695E-05.04000.000 8284.22700.660.000000       X1/2   6       X3/2   1                SR 16.5ee     232010 5 2 2 0 1 0    72.0   68.0
13115421.526680 4.668E-51 5.095E-02.04000.00013588.31110.660.000000       X3/2   9       X3/2   3                RR 14.5ee     242010 5 2 2 0 1 0    64.0   60.0
13115421.738270 2.576E-50 1.232E-03.04000.00012394.05820.660.000000       X1/2   9       X1/2   3                QQ 10.5fe     342010 5 2 2 0 1 0    44.0   44.0
13115423.380060 2.062E-32 3.482E-02.04000.000 4559.15570.660.000000       X3/2   6       X3/2   1                RR  7.5ff     342010 5 2 2 0 1 0    36.0   32.0
13115423.598390 2.084E-32 3.482E-02.04000.000 4556.92560.660.000000       X3/2   6       X3/2   1                RR  7.5ee     342010 5 2 2 0 1 0    36.0   32.0
13115424.075810 3.676E-51 5.131E-02.04000.00013625.55640.660.000000       X1/2   9       X1/2   3                RR 13.5ee     242010 5 2 2 0 1 0    60.0   56.0
13115424.820310 1.460E-32 3.537E-02.04000.000 4609.13320.660.000000       X1/2   6       X1/2   1                RR  6.5ff     342010 5 2 2 0 1 0    32.0   28.0
13115424.883460 1.455E-32 3.536E-02.04000.000 4609.73220.660.000000       X1/2   6       X1/2   1                RR  6.5ee     342010 5 2 2 0 1 0    32.0   28.0
13115425.460110 3.755E-51 5.134E-02.04000.00013621.24240.660.000000       X1/2   9       X1/2   3                RR 13.5ff     242010 5 2 2 0 1 0    60.0   56.0
13115425.485550 2.606E-50 1.233E-03.04000.00012391.69430.660.000000       X1/2   9       X1/2   3                QQ 10.5ef     342010 5 2 2 0 1 0    44.0   44.0
13115425.841830 3.053E-28 1.281E-02.04000.000 2419.08850.660.000000       X3/2   5       X3/2   0                PP 11.5ff     342010 5 2 2 0 1 0    44.0   48.0
13115427.964890 3.136E-28 1.282E-02.04000.000 2413.61420.660.000000       X3/2   5       X3/2   0                PP 11.5ee     342010 5 2 2 0 1 0    44.0   48.0
13115428.538120 2.389E-49 1.215E-04.04000.00011536.16300.660.000000       X3/2   8       X1/2   2                PQ 15.5fe     232010 5 2 2 0 1 0    64.0   64.0
13115429.589330 2.463E-49 1.216E-04.04000.00011529.97460.660.000000       X3/2   8       X1/2   2                PQ 15.5ef     232010 5 2 2 0 1 0    64.0   64.0
13115431.433850 1.648E-48 1.023E-03.04000.00011434.44440.660.000000       X3/2   9       X1/2   3                PQ  7.5ef     332010 5 2 2 0 1 0    32.0   32.0
13115431.640430 1.641E-48 1.023E-03.04000.00011435.31690.660.000000       X3/2   9       X1/2   3                PQ  7.5fe     332010 5 2 2 0 1 0    32.0   32.0
13115432.792210 2.929E-31 3.346E-02.09500.000 3695.35560.660.000000       X1/2   6       X1/2   1                RR  0.5ee     342010 5 2 2 0 1 0     8.0    4.0
13115432.831550 2.927E-31 3.347E-02.09500.000 3695.50640.660.000000       X1/2   6       X1/2   1                RR  0.5ff     342010 5 2 2 0 1 0     8.0    4.0
13115434.242050 2.369E-28 1.292E-02.04000.000 2453.11330.660.000000       X1/2   5       X1/2   0                PP 10.5ee     342010 5 2 2 0 1 0    40.0   44.0
13115435.550670 2.402E-28 1.292E-02.04000.000 2450.25500.660.000000       X1/2   5       X1/2   0                PP 10.5ff     342010 5 2 2 0 1 0    40.0   44.0
13115442.082790 9.217E-33 9.790E-04.06500.000 3763.52640.660.000000       X1/2   6       X3/2   1                QP  3.5ff     332010 5 2 2 0 1 0    12.0   16.0
13115442.286270 9.236E-33 9.791E-04.06500.000 3763.10850.660.000000       X1/2   6       X3/2   1                QP  3.5ee     332010 5 2 2 0 1 0    12.0   16.0
13115442.464930 1.710E-35 1.151E-04.04000.000 4843.07940.660.000000       X1/2   6       X3/2   1                RQ  8.5ef     332010 5 2 2 0 1 0    36.0   36.0
13115442.584120 6.666E-47 3.051E-05.04000.00010117.15830.660.000000       X3/2   7       X1/2   1                OP 18.5ee     232010 5 2 2 0 1 0    72.0   76.0
13115444.323150 1.734E-35 1.151E-04.04000.000 4840.20470.660.000000       X1/2   6       X3/2   1                RQ  8.5fe     332010 5 2 2 0 1 0    36.0   36.0
13115444.746550 6.407E-32 3.621E-02.04000.000 4309.15410.660.000000       X3/2   6       X3/2   1                RR  6.5ff     342010 5 2 2 0 1 0    32.0   28.0
13115444.855360 6.459E-32 3.621E-02.04000.000 4307.49770.660.000000       X3/2   6       X3/2   1                RR  6.5ee     342010 5 2 2 0 1 0    32.0   28.0
13115445.303190 4.345E-32 3.695E-02.04000.000 4365.73470.660.000000       X1/2   6       X1/2   1                RR  5.5ff     342010 5 2 2 0 1 0    28.0   24.0
13115445.411630 4.340E-32 3.696E-02.04000.000 4365.98770.660.000000       X1/2   6       X1/2   1                RR  5.5ee     342010 5 2 2 0 1 0    28.0   24.0
13115446.817200 8.090E-36 2.577E-07.04000.000 3846.76710.660.000000       X3/2   5       X1/2   0                QR 13.5ee     332010 5 2 2 0 1 0    60.0   56.0
13115447.417950 5.564E-38 2.072E-03.04000.000 6790.40400.660.000000       X3/2   5       X3/2   0                RR 19.5ff     242010 5 2 2 0 1 0    84.0   80.0
13115449.324070 6.559E-31 2.702E-02.09500.000 3568.47110.660.000000       X3/2   6       X3/2   1                RR  1.5ee     342010 5 2 2 0 1 0    12.0    8.0
13115449.391100 6.558E-31 2.702E-02.09500.000 3568.52240.660.000000       X3/2   6       X3/2   1                RR  1.5ff     342010 5 2 2 0 1 0    12.0    8.0
13115450.126960 4.802E-38 2.084E-03.04000.000 6811.69410.660.000000       X1/2   5       X1/2   0                RR 18.5ee     242010 5 2 2 0 1 0    80.0   76.0
13115450.403780 5.959E-38 2.073E-03.04000.000 6776.31560.660.000000       X3/2   5       X3/2   0                RR 19.5ee     242010 5 2 2 0 1 0    84.0   80.0
13115451.316990 3.800E-31 3.864E-02.08600.000 3754.29220.660.000000       X1/2   6       X1/2   1                RR  1.5ff     342010 5 2 2 0 1 0    12.0    8.0
13115451.352970 3.805E-31 3.864E-02.08600.000 3754.04180.660.000000       X1/2   6       X1/2   1                RR  1.5ee     342010 5 2 2 0 1 0    12.0    8.0
13115452.099420 5.039E-38 2.084E-03.04000.000 6801.82010.660.000000       X1/2   5       X1/2   0                RR 18.5ff     242010 5 2 2 0 1 0    80.0   76.0
13115454.228510 5.109E-54 6.183E-05.04000.00013595.40370.660.000000       X1/2   9       X3/2   3                RQ 14.5ef     232010 5 2 2 0 1 0    60.0   60.0
13115454.654120 1.347E-46 6.055E-02.04000.00011510.04700.660.000000       X3/2   8       X3/2   2                PP 16.5ff     242010 5 2 2 0 1 0    64.0   68.0
13115458.141260 8.302E-36 2.583E-07.04000.000 3841.60720.660.000000       X3/2   5       X1/2   0                QR 13.5ff     332010 5 2 2 0 1 0    60.0   56.0
13115458.340520 1.059E-31 3.833E-02.04000.000 4157.91560.660.000000       X1/2   6       X1/2   1                RR  4.5ff     342010 5 2 2 0 1 0    24.0   20.0
13115458.391410 5.289E-54 6.188E-05.04000.00013588.31110.660.000000       X1/2   9       X3/2   3                RQ 14.5fe     232010 5 2 2 0 1 0    60.0   60.0
13115458.470300 1.059E-31 3.833E-02.04000.000 4157.90490.660.000000       X1/2   6       X1/2   1                RR  4.5ee     342010 5 2 2 0 1 0    24.0   20.0
13115458.698870 2.304E-50 9.253E-04.04000.00012357.09760.660.000000       X1/2   9       X3/2   3                QP 11.5ff     332010 5 2 2 0 1 0    44.0   48.0
13115459.004130 1.411E-46 6.060E-02.04000.00011500.55980.660.000000       X3/2   8       X3/2   2                PP 16.5ee     242010 5 2 2 0 1 0    64.0   68.0
13115459.042020 6.983E-47 3.060E-05.04000.00010107.81570.660.000000       X3/2   7       X1/2   1                OP 18.5ff     232010 5 2 2 0 1 0    72.0   76.0
13115459.084790 1.646E-31 3.729E-02.04000.000 4093.21740.660.000000       X3/2   6       X3/2   1                RR  5.5ff     342010 5 2 2 0 1 0    28.0   24.0
13115459.106970 1.655E-31 3.728E-02.04000.000 4092.05850.660.000000       X3/2   6       X3/2   1                RR  5.5ee     342010 5 2 2 0 1 0    28.0   24.0
13115460.032910 1.350E-28 5.422E-05.04000.000 1368.71580.660.000000       X3/2   5       X1/2   0                OP  7.5ee     332010 5 2 2 0 1 0    28.0   32.0
13115461.308340 7.597E-31 3.481E-02.08600.000 3649.20400.660.000000       X3/2   6       X3/2   1                RR  2.5ee     342010 5 2 2 0 1 0    16.0   12.0
13115461.393170 7.590E-31 3.481E-02.08600.000 3649.39070.660.000000       X3/2   6       X3/2   1                RR  2.5ff     342010 5 2 2 0 1 0    16.0   12.0
13115461.557750 3.241E-31 3.969E-02.06500.000 3851.47670.660.000000       X1/2   6       X1/2   1                RR  2.5ff     342010 5 2 2 0 1 0    16.0   12.0
13115461.651510 3.246E-31 3.970E-02.06500.000 3851.21090.660.000000       X1/2   6       X1/2   1                RR  2.5ee     342010 5 2 2 0 1 0    16.0   12.0
13115462.373760 1.357E-28 5.423E-05.04000.000 1367.61840.660.000000       X3/2   5       X1/2   0                OP  7.5ff     332010 5 2 2 0 1 0    28.0   32.0
13115462.439570 1.115E-46 6.076E-02.04000.00011536.16300.660.000000       X1/2   8       X1/2   2                PP 15.5ee     242010 5 2 2 0 1 0    60.0   64.0
13115463.817850 2.085E-31 3.934E-02.05300.000 3986.27140.660.000000       X1/2   6       X1/2   1                RR  3.5ff     342010 5 2 2 0 1 0    20.0   16.0
13115463.943400 2.087E-31 3.935E-02.05300.000 3986.08570.660.000000       X1/2   6       X1/2   1                RR  3.5ee     342010 5 2 2 0 1 0    20.0   16.0
13115464.687850 2.357E-50 9.263E-04.04000.00012352.49200.660.000000       X1/2   9       X3/2   3                QP 11.5ee     332010 5 2 2 0 1 0    44.0   48.0
13115465.324150 1.149E-46 6.078E-02.04000.00011529.97460.660.000000       X1/2   8       X1/2   2                PP 15.5ff     242010 5 2 2 0 1 0    60.0   64.0
13115466.473640 3.472E-31 3.781E-02.05300.000 3910.63340.660.000000       X3/2   6       X3/2   1                RR  4.5ee     342010 5 2 2 0 1 0    24.0   20.0
13115466.513700 3.460E-31 3.782E-02.05300.000 3911.37730.660.000000       X3/2   6       X3/2   1                RR  4.5ff     342010 5 2 2 0 1 0    24.0   20.0
13115467.127430 5.853E-31 3.735E-02.06500.000 3763.10850.660.000000       X3/2   6       X3/2   1                RR  3.5ee     342010 5 2 2 0 1 0    20.0   16.0
13115467.203670 5.841E-31 3.735E-02.06500.000 3763.52640.660.000000       X3/2   6       X3/2   1                RR  3.5ff     342010 5 2 2 0 1 0    20.0   16.0
13115467.485380 5.416E-51 4.741E-05.04000.00012043.46430.660.000000       X3/2   9       X1/2   3                QR  9.5ee     332010 5 2 2 0 1 0    44.0   40.0
13115468.576480 1.603E-47 1.552E-03.04000.00010954.57340.660.000000       X3/2   9       X1/2   3                OP  5.5ee     332010 5 2 2 0 1 0    20.0   24.0
13115469.104230 1.605E-47 1.553E-03.04000.00010954.38050.660.000000       X3/2   9       X1/2   3                OP  5.5ff     332010 5 2 2 0 1 0    20.0   24.0
13115470.668990 3.736E-42 1.852E-05.04000.000 7752.55870.660.000000       X1/2   6       X3/2   1                SR 15.5ff     232010 5 2 2 0 1 0    68.0   64.0
13115471.417060 4.492E-41 1.762E-06.04000.000 6790.40400.660.000000       X1/2   5       X3/2   0                RQ 19.5ef     232010 5 2 2 0 1 0    80.0   80.0
13115471.464490 5.465E-51 4.745E-05.04000.00012041.65420.660.000000       X3/2   9       X1/2   3                QR  9.5ff     332010 5 2 2 0 1 0    44.0   40.0
13115474.464600 4.318E-33 1.207E-04.04000.000 3819.11970.660.000000       X3/2   5       X3/2   0                QQ 14.5ef     242010 5 2 2 0 1 0    60.0   60.0
13115475.459960 7.419E-35 1.419E-04.04000.000 4559.15570.660.000000       X1/2   6       X3/2   1                RQ  7.5ef     332010 5 2 2 0 1 0    32.0   32.0
13115477.027910 7.500E-35 1.419E-04.04000.000 4556.92560.660.000000       X1/2   6       X3/2   1                RQ  7.5fe     332010 5 2 2 0 1 0    32.0   32.0
13115477.470090 4.059E-54 4.143E-05.04000.00013656.42620.660.000000       X1/2   7       X1/2   1                QQ 23.5fe     232010 5 2 2 0 1 0    96.0   96.0
13115477.603920 4.812E-41 1.764E-06.04000.000 6776.31560.660.000000       X1/2   5       X3/2   0                RQ 19.5fe     232010 5 2 2 0 1 0    80.0   80.0
13115478.943810 1.348E-32 1.238E-03.08600.000 3649.20400.660.000000       X1/2   6       X3/2   1                QP  2.5ee     332010 5 2 2 0 1 0     8.0   12.0
13115478.947250 1.347E-32 1.238E-03.08600.000 3649.39070.660.000000       X1/2   6       X3/2   1                QP  2.5ff     332010 5 2 2 0 1 0     8.0   12.0
13115479.557830 3.124E-46 1.552E-01.04000.00011387.39950.660.000000       X3/2   9       X3/2   3                PP  8.5ff     342010 5 2 2 0 1 0    32.0   36.0
13115481.017050 3.163E-46 1.553E-01.04000.00011384.86120.660.000000       X3/2   9       X3/2   3                PP  8.5ee     342010 5 2 2 0 1 0    32.0   36.0
13115481.380970 2.095E-33 7.183E-05.04000.000 3846.76710.660.000000       X1/2   5       X1/2   0                QQ 13.5fe     342010 5 2 2 0 1 0    56.0   56.0
13115484.924770 3.906E-42 1.857E-05.04000.000 7743.56840.660.000000       X1/2   6       X3/2   1                SR 15.5ee     232010 5 2 2 0 1 0    68.0   64.0
13115489.038460 4.503E-33 1.211E-04.04000.000 3810.71000.660.000000       X3/2   5       X3/2   0                QQ 14.5fe     242010 5 2 2 0 1 0    60.0   60.0
13115490.280570 2.149E-33 7.194E-05.04000.000 3841.60720.660.000000       X1/2   5       X1/2   0                QQ 13.5ef     342010 5 2 2 0 1 0    56.0   56.0
13115491.813950 6.595E-57 8.993E-05.04000.00015088.72520.660.000000       X1/2   9       X3/2   3                SR 17.5ff     232010 5 2 2 0 1 0    76.0   72.0
13115491.965490 7.193E-30 5.688E-05.04000.000 2054.34000.660.000000       X3/2   5       X1/2   0                PQ  9.5ef     332010 5 2 2 0 1 0    40.0   40.0
13115492.507510 7.116E-30 5.688E-05.04000.000 2056.54540.660.000000       X3/2   5       X1/2   0                PQ  9.5fe     332010 5 2 2 0 1 0    40.0   40.0
13115494.289860 2.201E-46 1.581E-01.04000.00011435.31690.660.000000       X1/2   9       X1/2   3                PP  7.5ee     342010 5 2 2 0 1 0    28.0   32.0
13115494.888470 2.211E-46 1.581E-01.04000.00011434.44440.660.000000       X1/2   9       X1/2   3                PP  7.5ff     342010 5 2 2 0 1 0    28.0   32.0
13115495.610490 2.732E-54 2.559E-05.04000.00013638.28580.660.000000       X1/2   7       X3/2   1                QP 24.5ff     232010 5 2 2 0 1 0    96.0  100.0
13115500.700480 4.358E-54 4.161E-05.04000.00013642.09280.660.000000       X1/2   7       X1/2   1                QQ 23.5ef     232010 5 2 2 0 1 0    96.0   96.0
13115502.245230 2.689E-34 1.750E-04.04000.000 4309.15410.660.000000       X1/2   6       X3/2   1                RQ  6.5ef     332010 5 2 2 0 1 0    28.0   28.0
13115503.540190 2.710E-34 1.750E-04.04000.000 4307.49770.660.000000       X1/2   6       X3/2   1                RQ  6.5fe     332010 5 2 2 0 1 0    28.0   28.0
13115506.340840 6.926E-57 9.019E-05.04000.00015078.84390.660.000000       X1/2   9       X3/2   3                SR 17.5ee     232010 5 2 2 0 1 0    76.0   72.0
13115507.494180 4.409E-49 3.194E-03.04000.00012003.45550.660.000000       X3/2   9       X3/2   3                QQ 10.5ef     342010 5 2 2 0 1 0    44.0   44.0
13115509.028370 7.497E-34 2.255E-05.04000.000 3819.11970.660.000000       X1/2   5       X3/2   0                QP 14.5ff     232010 5 2 2 0 1 0    56.0   60.0
13115513.124050 1.461E-32 1.821E-03.09500.000 3568.47110.660.000000       X1/2   6       X3/2   1                QP  1.5ee     332010 5 2 2 0 1 0     4.0    8.0
13115513.183690 1.461E-32 1.821E-03.09500.000 3568.52240.660.000000       X1/2   6       X3/2   1                QP  1.5ff     332010 5 2 2 0 1 0     4.0    8.0
13115513.527290 4.494E-49 3.197E-03.04000.00011999.59140.660.000000       X3/2   9       X3/2   3                QQ 10.5fe     342010 5 2 2 0 1 0    44.0   44.0
13115515.863090 6.138E-47 3.198E-06.04000.000 9709.48800.660.000000       X3/2   6       X1/2   0                OP 22.5ee     232010 5 2 2 0 1 0    88.0   92.0
13115517.019650 1.455E-49 1.410E-03.04000.00012043.46430.660.000000       X1/2   9       X1/2   3                QQ  9.5fe     342010 5 2 2 0 1 0    40.0   40.0
13115517.273990 5.886E-48 1.215E-03.04000.00011178.27110.660.000000       X3/2   9       X1/2   3                PQ  6.5ef     332010 5 2 2 0 1 0    28.0   28.0
13115517.562940 5.872E-48 1.215E-03.04000.00011178.76910.660.000000       X3/2   9       X1/2   3                PQ  6.5fe     332010 5 2 2 0 1 0    28.0   28.0
13115519.884380 1.468E-49 1.411E-03.04000.00012041.65420.660.000000       X1/2   9       X1/2   3                QQ  9.5ef     342010 5 2 2 0 1 0    40.0   40.0
13115520.428210 3.859E-50 5.500E-02.04000.00013153.55550.660.000000       X3/2   9       X3/2   3                RR 13.5ff     242010 5 2 2 0 1 0    60.0   56.0
13115521.177770 7.816E-34 2.261E-05.04000.000 3810.71000.660.000000       X1/2   5       X3/2   0                QP 14.5ee     232010 5 2 2 0 1 0    56.0   60.0
13115522.697320 3.978E-50 5.502E-02.04000.00013147.33140.660.000000       X3/2   9       X3/2   3                RR 13.5ee     242010 5 2 2 0 1 0    60.0   56.0
13115523.157800 8.070E-34 2.151E-04.04000.000 4093.21740.660.000000       X1/2   6       X3/2   1                RQ  5.5ef     332010 5 2 2 0 1 0    24.0   24.0
13115523.627980 3.004E-54 2.573E-05.04000.00013619.16530.660.000000       X1/2   7       X3/2   1                QP 24.5ee     232010 5 2 2 0 1 0    96.0  100.0
13115524.197620 8.116E-34 2.151E-04.04000.000 4092.05850.660.000000       X1/2   6       X3/2   1                RQ  5.5fe     332010 5 2 2 0 1 0    24.0   24.0
13115524.792970 7.615E-50 2.018E-05.04000.00011455.37950.660.000000       X3/2   7       X1/2   1                PQ 20.5fe     232010 5 2 2 0 1 0    84.0   84.0
13115525.629210 3.104E-50 5.544E-02.04000.00013185.66290.660.000000       X1/2   9       X1/2   3                RR 12.5ee     242010 5 2 2 0 1 0    56.0   52.0
13115526.732450 3.160E-50 5.546E-02.04000.00013182.04290.660.000000       X1/2   9       X1/2   3                RR 12.5ff     242010 5 2 2 0 1 0    56.0   52.0
13115526.969460 8.046E-50 2.018E-05.04000.00011444.07010.660.000000       X3/2   7       X1/2   1                PQ 20.5ef     232010 5 2 2 0 1 0    84.0   84.0
13115529.110100 4.575E-41 2.023E-05.04000.000 7241.26100.660.000000       X1/2   6       X3/2   1                SR 14.5ff     232010 5 2 2 0 1 0    64.0   60.0
13115529.403010 1.885E-27 1.265E-02.04000.000 2019.64990.660.000000       X3/2   5       X3/2   0                PP 10.5ff     342010 5 2 2 0 1 0    40.0   44.0
13115531.257290 1.928E-27 1.266E-02.04000.000 2015.04820.660.000000       X3/2   5       X3/2   0                PP 10.5ee     342010 5 2 2 0 1 0    40.0   44.0
13115538.651800 1.980E-33 2.621E-04.05300.000 3911.37730.660.000000       X1/2   6       X3/2   1                RQ  4.5ef     332010 5 2 2 0 1 0    20.0   20.0
13115538.669230 1.431E-27 1.279E-02.04000.000 2056.54540.660.000000       X1/2   5       X1/2   0                PP  9.5ee     342010 5 2 2 0 1 0    36.0   40.0
13115539.455850 1.987E-33 2.621E-04.05300.000 3910.63340.660.000000       X1/2   6       X3/2   1                RQ  4.5fe     332010 5 2 2 0 1 0    20.0   20.0
13115539.761360 1.446E-27 1.278E-02.04000.000 2054.34000.660.000000       X1/2   5       X1/2   0                PP  9.5ff     342010 5 2 2 0 1 0    36.0   40.0
13115540.867760 6.585E-47 3.214E-06.04000.000 9695.38890.660.000000       X3/2   6       X1/2   0                OP 22.5ff     232010 5 2 2 0 1 0    88.0   92.0
13115541.721010 4.760E-41 2.028E-05.04000.000 7233.28550.660.000000       X1/2   6       X3/2   1                SR 14.5ee     232010 5 2 2 0 1 0    64.0   60.0
13115542.035940 7.860E-35 2.414E-07.04000.000 3348.80860.660.000000       X3/2   5       X1/2   0                QR 12.5ee     332010 5 2 2 0 1 0    56.0   52.0
13115544.601710 2.065E-51 2.212E-04.04000.00012657.95850.660.000000       X1/2   8       X1/2   2                QQ 17.5fe     242010 5 2 2 0 1 0    72.0   72.0
13115544.975870 7.032E-47 1.693E-02.04000.00011435.19660.660.000000       X3/2   7       X3/2   1                PP 21.5ff     232010 5 2 2 0 1 0    84.0   88.0
13115549.336010 3.883E-33 3.136E-04.06500.000 3763.52640.660.000000       X1/2   6       X3/2   1                RQ  3.5ef     332010 5 2 2 0 1 0    16.0   16.0
13115549.925950 3.891E-33 3.137E-04.06500.000 3763.10850.660.000000       X1/2   6       X3/2   1                RQ  3.5fe     332010 5 2 2 0 1 0    16.0   16.0
13115550.159440 2.028E-50 4.172E-05.04000.00011723.71490.660.000000       X3/2   9       X1/2   3                QR  8.5ee     332010 5 2 2 0 1 0    40.0   36.0
13115550.778940 6.081E-47 1.697E-02.04000.00011455.37950.660.000000       X1/2   7       X1/2   1                PP 20.5ee     232010 5 2 2 0 1 0    80.0   84.0
13115551.490760 7.591E-47 1.696E-02.04000.00011419.54880.660.000000       X3/2   7       X3/2   1                PP 21.5ee     232010 5 2 2 0 1 0    84.0   88.0
13115551.785700 8.032E-35 2.418E-07.04000.000 3344.46860.660.000000       X3/2   5       X1/2   0                QR 12.5ff     332010 5 2 2 0 1 0    56.0   52.0
13115553.245450 2.042E-50 4.175E-05.04000.00011722.40340.660.000000       X3/2   9       X1/2   3                QR  8.5ff     332010 5 2 2 0 1 0    40.0   36.0
13115554.454450 1.436E-36 2.359E-03.04000.000 6135.41290.660.000000       X3/2   5       X3/2   0                RR 18.5ff     242010 5 2 2 0 1 0    80.0   76.0
13115555.526660 6.426E-47 1.699E-02.04000.00011444.07010.660.000000       X1/2   7       X1/2   1                PP 20.5ff     232010 5 2 2 0 1 0    80.0   84.0
13115556.004070 5.808E-33 3.595E-04.08600.000 3649.39070.660.000000       X1/2   6       X3/2   1                RQ  2.5ef     332010 5 2 2 0 1 0    12.0   12.0
13115556.405190 5.814E-33 3.595E-04.08600.000 3649.20400.660.000000       X1/2   6       X3/2   1                RQ  2.5fe     332010 5 2 2 0 1 0    12.0   12.0
13115557.028450 1.299E-49 1.042E-03.04000.00012003.45550.660.000000       X1/2   9       X3/2   3                QP 10.5ff     332010 5 2 2 0 1 0    40.0   44.0
13115557.097980 1.529E-36 2.360E-03.04000.000 6122.51670.660.000000       X3/2   5       X3/2   0                RR 18.5ee     242010 5 2 2 0 1 0    80.0   76.0
13115557.169870 1.231E-36 2.373E-03.04000.000 6157.69730.660.000000       X1/2   5       X1/2   0                RR 17.5ee     242010 5 2 2 0 1 0    76.0   72.0
13115557.313760 2.148E-51 2.218E-04.04000.00012650.04880.660.000000       X1/2   8       X1/2   2                QQ 17.5ef     242010 5 2 2 0 1 0    72.0   72.0
13115557.736610 4.930E-53 7.564E-05.04000.00013153.55550.660.000000       X1/2   9       X3/2   3                RQ 13.5ef     232010 5 2 2 0 1 0    56.0   56.0
13115557.983530 3.295E-47 1.592E-03.04000.00010763.25180.660.000000       X3/2   9       X1/2   3                OP  4.5ee     332010 5 2 2 0 1 0    16.0   20.0
13115558.128000 3.295E-47 1.592E-03.04000.00010763.28880.660.000000       X3/2   9       X1/2   3                OP  4.5ff     332010 5 2 2 0 1 0    16.0   20.0
13115558.868300 1.285E-36 2.373E-03.04000.000 6148.83260.660.000000       X1/2   5       X1/2   0                RR 17.5ff     242010 5 2 2 0 1 0    76.0   72.0
13115559.625410 5.796E-33 3.634E-04.09500.000 3568.52240.660.000000       X1/2   6       X3/2   1                RQ  1.5ef     332010 5 2 2 0 1 0     8.0    8.0
